round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
2468,400,30,30,75,36,0,6,0,397.0,0.05
2469,283,32,32,94,27,0,11,1,388.1,0.05
2470,31,2,2,14,4,0,2,1,-6.2,0.05
2471,15,1,1,3,2,0,2,1,-35.7,0.05
2472,157,20,20,51,17,0,3,1,225.9,0.05
2473,400,27,27,71,42,0,10,0,410.8,0.05
2474,73,5,5,25,7,0,3,1,47.6,0.05
2475,246,23,23,65,28,0,4,1,305.5,0.05
2476,20,2,2,10,3,0,2,1,-18.4,0.05
2477,28,2,2,12,3,0,0,1,-4.5,0.05
2478,15,1,1,6,2,0,1,1,-32.1,0.05
2479,135,10,10,48,15,0,2,1,139.4,0.05
2480,149,10,10,27,13,0,3,1,93.0,0.05
2481,400,37,37,104,41,0,12,0,510.5,0.05
2482,15,1,1,5,2,0,1,1,-34.4,0.05
2483,82,6,6,27,9,0,1,1,66.8,0.05
2484,67,5,5,16,5,0,2,1,24.2,0.05
2485,272,8,8,18,22,0,7,1,23.4,0.05
2486,94,11,11,34,9,0,4,1,100.2,0.05
2487,400,43,43,105,35,0,7,0,563.9,0.05
2488,20,1,1,11,3,0,4,1,-26.3,0.05
2489,62,9,9,31,8,0,4,1,76.2,0.05
2490,400,45,45,106,34,0,9,0,576.7,0.05
2491,276,38,38,86,24,0,3,1,456.5,0.05
2492,75,8,8,31,8,0,5,1,68.0,0.05
2493,166,25,25,69,14,0,7,1,242.8,0.05
2494,365,40,40,102,35,0,7,1,502.8,0.05
2495,400,43,43,112,39,0,9,0,609.4,0.05
2496,7,0,0,2,1,0,0,1,-43.1,0.05
2497,400,39,39,102,40,0,9,0,584.5,0.05
2498,400,35,35,87,41,0,8,0,508.3,0.05
2499,47,3,3,18,5,0,1,1,14.8,0.05
2500,84,10,10,31,8,0,5,1,74.5,0.05
2501,70,5,5,20,8,0,1,1,44.0,0.05
2502,300,39,39,100,29,0,6,1,496.5,0.05
2503,21,0,0,6,3,0,2,1,-40.1,0.05
2504,326,39,39,96,32,0,4,1,493.5,0.05
2505,319,32,32,83,29,0,5,1,388.8,0.05
2506,13,0,0,4,2,0,1,1,-40.8,0.05
2507,30,3,3,15,4,0,3,1,-6.8,0.05
2508,95,6,6,19,9,0,4,1,35.5,0.05
2509,400,42,42,110,35,0,7,0,610.9,0.05
2510,117,16,16,44,12,0,3,1,167.4,0.05
2511,6,0,0,1,1,0,1,1,-46.0,0.05
2512,5,0,0,3,1,0,3,1,-54.0,0.05
2513,125,11,11,38,15,0,6,1,117.0,0.05
2514,162,16,16,62,15,0,5,1,211.7,0.05
2515,111,12,12,41,11,0,3,1,142.3,0.05
2516,220,23,23,59,21,0,6,1,307.1,0.05
2517,37,3,3,14,4,0,4,1,-1.8,0.05
2518,283,31,31,86,26,0,6,1,395.1,0.05
2519,264,30,30,81,27,0,1,1,390.6,0.05
2520,192,23,23,69,20,0,7,1,264.4,0.05
2521,96,14,14,39,10,0,2,1,138.2,0.05
2522,400,34,34,106,35,0,5,0,557.9,0.05
2523,61,8,8,22,6,0,3,1,51.2,0.05
2524,382,49,49,124,36,0,5,1,619.3,0.05
2525,96,10,10,28,10,0,2,1,110.6,0.05
2526,151,15,15,39,14,0,2,1,159.8,0.05
2527,400,44,44,112,37,0,4,0,631.6,0.05
2528,400,37,37,101,40,0,4,0,571.8,0.05
2529,146,17,17,36,15,0,4,1,185.6,0.05
2530,100,13,13,43,10,0,3,1,125.9,0.05
2531,400,43,43,112,36,0,6,0,626.1,0.05
2532,289,9,9,41,31,0,5,1,147.7,0.05
2533,169,19,19,48,18,0,1,1,201.9,0.05
2534,400,33,33,81,47,0,8,0,463.1,0.05
2535,5,0,0,4,1,0,2,1,-60.5,0.05
2536,400,42,42,92,37,0,11,0,552.6,0.05
2537,240,28,28,61,23,0,5,1,323.3,0.05
2538,40,3,3,20,5,0,3,1,10.5,0.05
2539,141,14,14,54,18,0,4,1,178.0,0.05
2540,400,43,43,114,39,0,5,0,619.3,0.05
2541,400,49,49,114,35,0,13,0,637.2,0.05
2542,28,1,1,9,4,0,3,1,-31.6,0.05
2543,400,33,33,97,39,0,9,0,515.4,0.05
2544,81,7,7,23,9,0,5,1,67.6,0.05
2545,400,47,47,104,37,0,3,0,676.3,0.05
2546,400,13,13,39,42,0,13,0,173.6,0.05
2547,29,3,3,14,4,0,1,1,4.4,0.05
2548,333,44,44,95,34,0,7,1,531.3,0.05
2549,315,42,42,95,29,0,7,1,520.3,0.05
2550,28,2,2,13,4,0,0,1,6.9,0.05
2551,50,2,2,10,6,0,1,1,-5.7,0.05
2552,58,5,5,21,6,0,2,1,22.8,0.05
2553,400,40,40,99,35,0,9,0,573.7,0.05
2554,220,28,28,67,17,0,6,1,312.9,0.05
2555,20,1,1,6,2,0,2,1,-34.7,0.05
2556,400,25,25,65,21,0,12,0,313.5,0.05
2557,178,18,18,46,12,0,6,1,163.4,0.05
2558,15,1,1,5,2,0,1,1,-27.2,0.05
2559,400,31,31,92,40,0,9,0,491.7,0.05
2560,53,2,2,17,6,0,5,1,-3.0,0.05
2561,300,38,38,100,31,0,8,1,434.4,0.05
2562,116,9,9,35,13,0,1,1,131.4,0.05
2563,61,8,8,31,6,0,1,1,71.7,0.05
2564,400,43,43,115,36,0,8,0,611.3,0.05
2565,132,18,18,54,13,0,6,1,197.6,0.05
2566,400,41,41,105,34,0,2,0,581.8,0.05
2567,16,1,1,7,2,0,1,1,-29.0,0.05
2568,231,24,24,64,25,0,16,1,215.7,0.05
2569,400,46,46,112,35,0,6,0,629.6,0.05
2570,205,28,28,79,20,0,4,1,330.5,0.05
2571,78,10,10,37,9,0,3,1,103.2,0.05
2572,400,46,46,111,34,0,7,0,649.2,0.05
2573,272,31,31,89,24,0,6,1,394.4,0.05
2574,267,35,35,104,26,0,5,1,442.4,0.05
2575,39,3,3,14,4,0,3,1,1.7,0.05
2576,91,14,14,36,10,0,2,1,130.1,0.05
2577,221,32,32,85,19,0,3,1,372.8,0.05
2578,400,42,42,105,30,0,8,0,552.6,0.05
2579,95,10,10,33,11,0,1,1,127.9,0.05
2580,114,14,14,54,12,0,3,1,159.1,0.05
2581,20,2,2,8,2,0,4,1,-30.6,0.05
2582,261,35,35,78,22,0,6,1,379.2,0.05
2583,119,17,17,48,12,0,5,1,170.6,0.05
2584,33,1,1,9,4,0,1,1,-6.6,0.05
2585,183,19,19,67,20,0,3,1,276.9,0.05
2586,43,4,4,14,5,0,2,1,3.1,0.05
2587,158,17,17,68,19,0,5,1,237.7,0.05
2588,35,7,7,16,5,0,2,1,30.0,0.05
2589,28,2,2,9,3,0,0,1,-10.4,0.05
2590,22,0,0,11,3,0,3,1,-35.1,0.05
2591,30,1,1,9,4,0,4,1,-28.4,0.05
2592,173,14,14,63,18,0,2,1,211.9,0.05
2593,32,1,1,12,4,0,2,1,-13.0,0.05
2594,400,42,42,99,41,0,8,0,593.9,0.05
2595,146,12,12,42,15,0,2,1,169.7,0.05
2596,187,21,21,77,22,0,6,1,264.7,0.05
2597,53,4,4,16,7,0,2,1,16.5,0.05
2598,140,4,4,21,16,0,5,1,41.9,0.05
2599,400,31,31,76,41,0,5,0,458.7,0.05
2600,70,4,4,24,9,0,1,1,45.7,0.05
2601,400,29,29,58,34,0,7,0,333.2,0.05
2602,74,6,6,27,9,0,3,1,47.8,0.05
2603,400,36,36,92,32,0,2,0,502.8,0.05
2604,96,9,9,21,9,0,2,1,76.3,0.05
2605,120,1,1,6,15,0,5,1,-41.5,0.05
2606,69,8,8,26,8,0,4,1,70.6,0.05
2607,400,45,45,107,35,0,6,0,644.2,0.05
2608,74,10,10,29,7,0,1,1,86.9,0.05
2609,7,0,0,2,1,0,0,1,-42.0,0.05
2610,59,9,9,26,7,0,3,1,68.6,0.05
2611,87,10,10,33,10,0,1,1,123.8,0.05
2612,400,48,48,112,34,0,10,0,642.5,0.05
2613,400,39,39,102,37,0,7,0,607.4,0.05
2614,400,49,49,116,30,0,9,0,632.3,0.05
2615,6,0,0,1,1,0,0,1,-43.1,0.05
2616,45,6,6,24,6,0,6,1,32.5,0.05
2617,400,48,48,103,34,0,15,0,595.7,0.05
2618,299,33,33,95,28,0,11,1,438.0,0.05
2619,400,47,48,124,35,0,6,0,678.2,0.05
2620,400,47,47,115,36,0,6,0,671.4,0.05
2621,105,10,10,39,12,0,3,1,126.5,0.05
2622,77,8,8,34,9,0,6,1,75.3,0.05
2623,17,1,1,7,2,0,1,1,-28.6,0.05
2624,17,2,2,9,2,0,3,1,-27.9,0.05
2625,106,17,17,46,11,0,2,1,167.9,0.05
2626,339,40,40,101,31,0,2,1,512.4,0.05
2627,212,22,22,72,20,0,5,1,277.4,0.05
2628,400,50,50,116,36,0,5,0,675.5,0.05
2629,120,11,11,49,12,0,4,1,150.1,0.05
2630,400,46,46,109,34,0,3,0,632.6,0.05
2631,68,8,8,30,7,0,2,1,61.4,0.05
2632,69,7,7,27,7,0,2,1,53.8,0.05
2633,68,5,5,20,7,0,6,1,36.7,0.05
2634,7,0,0,6,1,0,3,1,-49.8,0.05
2635,400,31,32,89,37,0,4,0,503.5,0.05
2636,57,4,4,23,6,0,2,1,27.6,0.05
2637,400,31,31,83,41,0,10,0,503.8,0.05
2638,400,43,43,102,37,0,10,0,579.6,0.05
2639,400,29,29,81,41,0,8,0,429.4,0.05
2640,103,5,5,30,11,0,2,1,67.9,0.05
2641,400,39,39,100,45,0,11,0,542.3,0.05
2642,99,9,9,45,11,0,4,1,126.3,0.05
2643,400,41,41,94,39,0,7,0,570.3,0.05
2644,60,7,7,29,7,0,0,1,74.4,0.05
2645,400,46,46,108,38,0,11,0,621.8,0.05
2646,34,2,2,16,5,0,3,1,0.8,0.05
2647,159,16,16,54,14,0,6,1,206.7,0.05
2648,53,4,4,20,6,0,5,1,15.2,0.05
2649,111,8,8,25,11,0,2,1,91.8,0.05
2650,400,44,44,119,39,0,6,0,654.9,0.05
2651,212,25,25,70,21,0,5,1,289.0,0.05
2652,83,10,10,31,9,0,1,1,117.3,0.05
2653,61,6,6,23,6,0,2,1,50.9,0.05
2654,127,16,16,41,12,0,0,1,160.3,0.05
2655,28,3,3,10,3,0,1,1,-10.2,0.05
2656,75,11,11,32,8,0,5,1,85.4,0.05
2657,91,11,11,43,11,0,5,1,119.8,0.05
2658,162,19,19,55,17,0,9,1,209.4,0.05
2659,127,15,15,43,11,0,9,1,138.3,0.05
2660,197,26,26,71,16,0,6,1,293.5,0.05
2661,144,9,9,39,12,0,5,1,116.5,0.05
2662,212,18,18,65,20,0,3,1,268.4,0.05
2663,33,2,2,13,4,0,0,1,0.3,0.05
2664,13,0,0,4,2,0,3,1,-46.5,0.05
2665,222,26,26,70,19,0,4,1,309.8,0.05
2666,177,17,17,47,17,0,4,1,214.2,0.05
2667,400,32,32,82,34,0,6,0,412.9,0.05
2668,400,39,39,99,38,0,4,0,563.0,0.05
2669,310,36,36,89,28,0,5,1,430.2,0.05
2670,400,46,46,95,38,0,10,0,618.0,0.05
2671,376,39,39,105,30,0,8,1,497.2,0.05
2672,282,19,19,53,23,0,12,1,231.6,0.05
2673,95,7,7,36,11,0,4,1,88.3,0.05
2674,207,16,16,52,22,0,4,1,226.0,0.05
2675,218,22,22,88,22,0,10,1,294.9,0.05
2676,28,3,3,8,3,0,2,1,-8.2,0.05
2677,37,2,2,13,5,0,5,1,-17.6,0.05
2678,17,2,2,7,2,0,1,1,-26.2,0.05
2679,56,5,5,21,5,0,3,1,32.7,0.05
2680,400,12,12,37,44,0,6,0,170.4,0.05
2681,154,16,16,40,14,0,4,1,171.0,0.05
2682,400,48,48,117,40,0,9,0,646.4,0.05
2683,40,4,4,17,4,0,2,1,13.0,0.05
2684,246,22,22,58,23,0,9,1,267.9,0.05
2685,126,11,11,40,15,0,8,1,125.6,0.05
2686,27,2,2,13,4,0,7,1,-22.0,0.05
2687,34,3,3,14,4,0,0,1,12.3,0.05
2688,346,41,41,101,33,0,11,1,507.7,0.05
2689,400,37,37,101,42,0,12,0,538.4,0.05
2690,393,42,42,109,33,0,13,1,504.3,0.05
2691,400,15,15,42,33,0,9,0,218.5,0.05
2692,55,3,3,19,6,0,2,1,24.8,0.05
2693,13,0,0,6,2,0,0,1,-35.0,0.05
2694,160,16,16,39,18,0,5,1,175.3,0.05
2695,20,1,1,7,3,0,0,1,-25.4,0.05
2696,255,26,26,75,21,0,10,1,312.3,0.05
2697,156,21,21,61,15,0,6,1,230.2,0.05
2698,99,15,15,39,10,0,7,1,131.7,0.05
2699,194,15,15,47,18,0,4,1,182.6,0.05
2700,15,1,1,6,2,0,1,1,-34.0,0.05
2701,400,49,49,108,38,0,6,0,644.0,0.05
2702,106,14,14,45,10,0,4,1,132.3,0.05
2703,41,4,4,15,5,0,1,1,12.7,0.05
2704,141,17,17,49,13,0,4,1,181.6,0.05
2705,25,2,2,15,3,0,2,1,-11.2,0.05
2706,31,3,3,13,4,0,2,1,-3.5,0.05
2707,63,7,7,24,6,0,2,1,57.5,0.05
2708,7,0,0,2,1,0,0,1,-42.6,0.05
2709,210,16,16,43,17,0,11,1,153.6,0.05
2710,20,1,1,12,3,0,2,1,-22.9,0.05
2711,400,40,40,108,36,0,10,0,565.7,0.05
2712,400,47,47,118,32,0,6,0,635.3,0.05
2713,400,10,10,33,43,0,7,0,155.5,0.05
2714,400,34,34,80,43,0,6,0,452.5,0.05
2715,32,4,4,13,4,0,4,1,-2.4,0.05
2716,80,7,7,19,9,0,3,1,48.5,0.05
2717,61,6,6,23,7,0,4,1,40.1,0.05
2718,227,32,32,70,23,0,6,1,354.9,0.05
2719,262,34,34,82,23,0,1,1,435.5,0.05
2720,146,18,18,51,14,0,7,1,204.0,0.05
2721,112,19,19,51,12,0,0,1,198.5,0.05
2722,400,31,31,68,46,0,10,0,388.6,0.05
2723,26,2,2,13,3,0,2,1,-15.4,0.05
2724,15,1,1,5,2,0,1,1,-32.1,0.05
2725,400,29,29,86,34,0,8,0,428.8,0.05
2726,101,9,9,40,9,0,2,1,102.0,0.05
2727,17,1,1,8,2,0,3,1,-35.2,0.05
2728,163,21,21,59,15,0,3,1,222.7,0.05
2729,59,4,4,22,6,0,1,1,43.5,0.05
2730,400,9,9,31,41,0,6,0,170.2,0.05
2731,46,3,3,16,5,0,2,1,11.8,0.05
2732,254,30,30,93,24,0,7,1,346.4,0.05
2733,45,2,2,11,4,0,0,1,-2.1,0.05
2734,20,2,2,10,3,0,1,1,-20.6,0.05
2735,63,2,2,29,8,0,4,1,24.8,0.05
2736,400,45,45,104,33,0,5,0,593.9,0.05
2737,400,23,23,62,19,0,9,0,295.0,0.05
2738,114,13,13,43,12,0,3,1,148.6,0.05
2739,72,5,5,24,7,0,4,1,38.6,0.05
2740,24,3,3,9,3,0,2,1,-17.6,0.05
2741,311,8,8,34,27,0,9,1,70.3,0.05
2742,400,40,40,99,39,0,10,0,518.6,0.05
2743,16,1,1,6,2,0,3,1,-35.9,0.05
2744,145,19,19,56,14,0,7,1,202.0,0.05
2745,297,29,29,94,27,0,8,1,423.7,0.05
2746,400,30,30,86,42,0,8,0,436.4,0.05
2747,145,19,19,53,14,0,4,1,205.5,0.05
2748,178,14,14,43,19,0,3,1,195.3,0.05
2749,338,22,22,62,33,0,10,1,278.2,0.05
2750,85,8,8,26,9,0,3,1,76.8,0.05
2751,24,2,2,7,3,0,4,1,-24.7,0.05
2752,400,47,47,122,36,0,6,0,702.0,0.05
2753,28,3,3,14,3,0,2,1,-8.5,0.05
2754,71,5,5,25,8,0,2,1,57.5,0.05
2755,52,5,5,18,5,0,2,1,30.5,0.05
2756,400,30,30,79,38,0,5,0,488.3,0.05
2757,34,2,2,9,4,0,1,1,0.8,0.05
2758,400,24,24,66,31,0,11,0,309.0,0.05
2759,295,18,18,57,28,0,8,1,206.4,0.05
2760,400,17,17,46,37,0,15,0,206.9,0.05
2761,206,23,23,73,19,0,6,1,295.2,0.05
2762,400,34,34,95,39,0,4,0,522.0,0.05
2763,328,23,23,63,34,0,13,1,277.7,0.05
2764,400,40,40,102,38,0,4,0,585.9,0.05
2765,7,0,0,1,1,0,0,1,-44.1,0.05
2766,59,7,7,27,7,0,6,1,46.0,0.05
2767,400,44,44,111,42,0,15,0,604.2,0.05
2768,400,48,49,120,38,0,15,0,662.1,0.05
2769,244,29,29,78,22,0,5,1,382.5,0.05
2770,31,4,4,15,4,0,4,1,-0.1,0.05
2771,400,46,46,125,35,0,14,0,651.9,0.05
2772,377,38,38,107,37,0,12,1,499.3,0.05
2773,263,28,28,77,26,0,12,1,354.9,0.05
2774,204,28,28,70,18,0,1,1,318.9,0.05
2775,38,1,1,19,4,0,2,1,-7.0,0.05
2776,73,5,5,21,8,0,2,1,39.7,0.05
2777,64,6,6,24,7,0,1,1,45.2,0.05
2778,400,44,44,105,33,0,6,0,619.2,0.05
2779,15,0,0,7,2,0,0,1,-28.6,0.05
2780,312,31,31,85,25,0,12,1,379.4,0.05
2781,28,3,3,10,4,0,3,1,-7.9,0.05
2782,400,33,33,95,34,0,4,0,509.6,0.05
2783,90,7,7,31,9,0,0,1,93.1,0.05
2784,28,3,3,11,4,0,1,1,-7.6,0.05
2785,337,30,30,91,27,0,5,1,393.1,0.05
2786,40,4,4,15,5,0,1,1,10.9,0.05
2787,45,2,2,18,6,0,3,1,0.8,0.05
2788,121,9,9,32,12,0,3,1,100.1,0.05
2789,391,41,41,107,36,0,8,1,495.2,0.05
2790,243,29,29,76,22,0,5,1,345.8,0.05
2791,235,17,17,56,25,0,5,1,212.4,0.05
2792,20,1,1,9,3,0,3,1,-26.5,0.05
2793,400,39,39,103,34,0,6,0,559.8,0.05
2794,400,28,28,67,32,0,7,0,339.2,0.05
2795,22,0,0,8,3,0,3,1,-34.7,0.05
2796,113,6,6,41,13,0,5,1,103.1,0.05
2797,115,12,12,32,11,0,5,1,101.3,0.05
2798,204,25,25,67,20,0,4,1,303.2,0.05
2799,35,5,5,15,5,0,2,1,20.0,0.05
2800,116,7,7,25,10,0,4,1,49.7,0.05
2801,113,6,6,15,11,0,4,1,44.9,0.05
2802,63,8,8,23,7,0,3,1,59.8,0.05
2803,36,2,2,13,4,0,6,1,-19.2,0.05
2804,82,6,6,21,9,0,4,1,47.5,0.05
2805,400,48,48,106,36,0,10,0,641.1,0.05
2806,269,32,32,87,24,0,5,1,406.8,0.05
2807,400,38,38,96,34,0,7,0,512.9,0.05
2808,139,18,18,50,15,0,7,1,189.7,0.05
2809,400,32,32,83,44,0,10,0,453.9,0.05
2810,52,7,7,20,6,0,2,1,47.5,0.05
2811,230,23,23,65,18,0,6,1,265.0,0.05
2812,141,21,21,49,14,0,5,1,215.6,0.05
2813,400,46,46,109,34,0,7,0,648.9,0.05
2814,400,39,39,109,36,0,13,0,553.5,0.05
2815,400,47,47,113,38,0,9,0,645.9,0.05
2816,400,41,41,100,37,0,6,0,571.1,0.05
2817,15,0,0,6,2,0,2,1,-37.3,0.05
2818,400,35,35,93,39,0,12,0,497.2,0.05
2819,102,8,8,38,13,0,4,1,103.1,0.05
2820,115,20,20,43,13,0,4,1,187.1,0.05
2821,116,16,16,53,11,0,4,1,171.4,0.05
2822,67,9,9,17,6,0,3,1,59.0,0.05
2823,271,34,34,85,24,0,6,1,405.4,0.05
2824,400,39,39,100,38,0,3,0,545.2,0.05
2825,149,20,20,58,14,0,2,1,223.6,0.05
2826,119,15,15,32,12,0,4,1,145.9,0.05
2827,41,0,0,18,5,0,1,1,-9.4,0.05
2828,134,17,17,41,13,0,4,1,167.6,0.05
2829,186,23,23,67,17,0,3,1,257.5,0.05
2830,170,20,20,57,16,0,4,1,231.0,0.05
2831,67,9,9,28,7,0,6,1,53.9,0.05
2832,162,14,14,52,18,0,2,1,199.9,0.05
2833,82,7,7,26,8,0,2,1,76.2,0.05
2834,89,12,12,30,9,0,5,1,106.0,0.05
2835,291,37,37,86,22,0,6,1,413.1,0.05
2836,239,28,28,72,22,0,5,1,314.4,0.05
2837,400,38,38,97,36,0,7,0,529.1,0.05
2838,103,13,13,45,12,0,1,1,146.1,0.05
2839,400,45,45,113,34,0,6,0,629.8,0.05
2840,400,32,32,85,38,0,15,0,448.3,0.05
2841,400,22,22,56,46,0,9,0,300.1,0.05
2842,243,6,6,35,25,0,6,1,55.7,0.05
2843,400,39,39,106,41,0,5,0,564.8,0.05
2844,74,9,9,32,9,0,2,1,89.3,0.05
2845,400,31,31,83,39,0,11,0,440.1,0.05
2846,230,22,22,81,26,0,16,1,281.9,0.05
2847,400,39,39,102,40,0,9,0,541.7,0.05
2848,45,4,4,18,5,0,2,1,22.6,0.05
2849,40,5,5,13,4,0,1,1,15.0,0.05
2850,400,43,43,109,37,0,11,0,593.7,0.05
2851,400,36,36,85,37,0,6,0,485.8,0.05
2852,184,17,17,51,22,0,2,1,222.9,0.05
2853,31,3,3,9,3,0,2,1,-11.3,0.05
2854,298,38,38,102,29,0,5,1,514.5,0.05
2855,16,2,2,5,2,0,4,1,-36.1,0.05
2856,7,0,0,1,1,0,0,1,-44.4,0.05
2857,105,12,12,35,11,0,5,1,111.8,0.05
2858,56,8,8,20,5,0,3,1,42.7,0.05
2859,400,37,37,87,35,0,11,0,491.4,0.05
2860,56,4,4,21,7,0,3,1,40.7,0.05
2861,107,12,12,43,11,0,6,1,123.6,0.05
2862,54,2,2,17,6,0,2,1,6.2,0.05
2863,47,4,4,21,4,0,4,1,6.8,0.05
2864,363,36,36,94,30,0,7,1,455.1,0.05
2865,323,40,40,107,30,0,9,1,495.0,0.05
2866,18,2,2,6,2,0,4,1,-37.9,0.05
2867,19,2,2,8,2,0,1,1,-27.7,0.05
2868,201,26,26,59,15,0,6,1,242.0,0.05
2869,13,0,0,3,2,0,1,1,-44.8,0.05
2870,179,25,25,56,12,0,2,1,259.8,0.05
2871,26,2,2,12,3,0,2,1,-15.3,0.05
2872,33,3,3,17,4,0,2,1,3.7,0.05
2873,115,13,13,39,11,0,6,1,126.3,0.05
2874,87,8,8,26,6,0,5,1,49.0,0.05
2875,400,22,22,46,23,0,6,0,244.7,0.05
2876,7,0,0,4,1,0,0,1,-43.6,0.05
2877,118,21,21,41,10,0,4,1,158.4,0.05
2878,19,2,2,6,2,0,3,1,-29.9,0.05
2879,400,41,41,89,30,0,3,0,553.6,0.05
2880,89,10,10,35,9,0,3,1,107.5,0.05
2881,41,4,4,21,5,0,1,1,19.3,0.05
2882,400,3,3,20,36,0,9,0,46.1,0.05
2883,281,32,32,92,26,0,6,1,404.8,0.05
2884,208,23,23,73,20,0,2,1,316.8,0.05
2885,400,45,46,123,37,0,9,0,649.4,0.05
2886,400,26,26,65,41,0,9,0,384.6,0.05
2887,400,33,33,78,46,0,8,0,418.2,0.05
2888,216,35,35,80,21,0,10,1,346.4,0.05
2889,15,2,2,6,2,0,2,1,-29.1,0.05
2890,31,5,5,14,4,0,3,1,3.8,0.05
2891,19,2,2,8,2,0,3,1,-31.2,0.05
2892,17,2,2,6,2,0,1,1,-28.3,0.05
2893,7,0,0,3,1,0,0,1,-41.6,0.05
2894,35,2,2,9,4,0,1,1,-3.3,0.05
2895,263,30,30,64,22,0,5,1,341.1,0.05
2896,111,10,10,44,11,0,6,1,124.3,0.05
2897,400,49,49,116,34,0,10,0,675.2,0.05
2898,20,2,2,8,2,0,3,1,-26.6,0.05
2899,400,40,40,100,36,0,8,0,571.6,0.05
2900,400,48,48,114,36,0,12,0,656.0,0.05
2901,45,4,4,19,5,0,4,1,18.1,0.05
2902,38,5,5,16,4,0,4,1,6.9,0.05
2903,157,25,25,63,15,0,8,1,254.6,0.05
2904,37,2,2,14,3,0,2,1,-2.7,0.05
2905,253,30,30,81,23,0,7,1,350.3,0.05
2906,69,7,7,18,6,0,3,1,47.5,0.05
2907,44,5,5,13,4,0,2,1,18.4,0.05
2908,20,3,3,13,3,0,3,1,-10.7,0.05
2909,400,42,42,106,35,0,7,0,587.1,0.05
2910,93,12,12,33,9,0,3,1,108.1,0.05
2911,7,0,0,3,1,0,0,1,-40.6,0.05
2912,22,0,0,12,3,0,0,1,-28.4,0.05
2913,400,32,32,69,34,0,8,0,382.4,0.05
2914,116,17,17,42,12,0,6,1,158.4,0.05
2915,128,11,11,46,10,0,2,1,121.6,0.05
2916,123,16,16,36,11,0,1,1,160.2,0.05
2917,15,1,1,5,2,0,2,1,-38.0,0.05
2918,256,23,23,63,18,0,11,1,274.1,0.05
2919,400,31,31,82,27,0,5,0,451.0,0.05
2920,400,38,38,100,42,0,12,0,520.9,0.05
2921,400,47,47,115,40,0,10,0,660.0,0.05
2922,13,0,0,5,2,0,2,1,-44.1,0.05
2923,400,37,37,95,40,0,8,0,529.3,0.05
2924,400,43,43,109,40,0,4,0,619.9,0.05
2925,116,8,8,37,13,0,6,1,101.5,0.05
2926,273,34,34,96,28,0,8,1,441.6,0.05
2927,168,10,10,43,17,0,7,1,122.8,0.05
2928,156,16,16,59,16,0,4,1,205.4,0.05
2929,400,28,28,80,37,0,10,0,408.9,0.05
2930,400,37,37,104,36,0,6,0,562.0,0.05
2931,6,0,0,1,1,0,0,1,-43.1,0.05
2932,166,21,21,67,17,0,3,1,278.1,0.05
2933,140,18,18,61,16,0,4,1,218.8,0.05
2934,26,2,2,7,3,0,1,1,-15.6,0.05
2935,134,14,14,67,16,0,5,1,203.0,0.05
2936,52,6,6,21,6,0,0,1,44.1,0.05
2937,160,16,16,63,15,0,7,1,200.1,0.05
2938,165,14,14,50,17,0,5,1,154.5,0.05
2939,185,21,21,59,17,0,3,1,253.8,0.05
2940,136,14,14,45,12,0,4,1,158.4,0.05
2941,400,49,49,122,37,0,10,0,684.3,0.05
2942,38,5,5,17,5,0,3,1,23.2,0.05
2943,309,34,34,89,27,0,7,1,417.2,0.05
2944,116,17,17,31,9,0,2,1,158.3,0.05
2945,58,8,8,15,4,0,2,1,22.1,0.05
2946,225,26,26,69,19,0,7,1,316.4,0.05
2947,23,2,2,9,3,0,1,1,-22.5,0.05
2948,256,26,26,78,23,0,7,1,335.1,0.05
2949,46,2,2,28,6,0,0,1,23.6,0.05
2950,19,2,2,9,2,0,2,1,-22.9,0.05
2951,219,31,31,80,21,0,3,1,371.6,0.05
2952,172,19,19,63,15,0,3,1,233.7,0.05
2953,93,8,8,43,10,0,4,1,93.2,0.05
2954,51,4,4,20,6,0,4,1,13.7,0.05
2955,400,42,43,99,39,0,7,0,603.0,0.05
2956,39,4,4,11,4,0,2,1,-3.2,0.05
2957,400,43,43,99,31,0,4,0,560.6,0.05
2958,168,15,15,38,16,0,4,1,146.6,0.05
2959,218,18,18,65,20,0,2,1,251.3,0.05
2960,394,34,34,99,27,0,3,1,443.2,0.05
2961,400,40,40,101,31,0,8,0,534.4,0.05
2962,42,5,5,13,4,0,3,1,13.8,0.05
2963,50,2,2,13,7,0,2,1,-4.3,0.05
2964,400,36,36,95,42,0,4,0,523.7,0.05
2965,93,6,6,33,13,0,9,1,58.8,0.05
2966,109,8,8,26,9,0,3,1,68.9,0.05
2967,400,40,40,106,31,0,6,0,544.3,0.05
2968,24,1,1,11,3,0,1,1,-19.5,0.05
2969,358,45,45,116,34,0,9,1,556.0,0.05
2970,400,41,41,102,41,0,7,0,628.7,0.05
2971,23,3,3,9,3,0,2,1,-13.6,0.05
2972,15,1,1,3,2,0,0,1,-26.7,0.05
2973,92,9,9,27,11,0,4,1,71.1,0.05
2974,75,3,3,9,9,0,2,1,0.3,0.05
2975,400,36,36,89,39,0,5,0,524.1,0.05
2976,70,4,4,19,8,0,3,1,28.1,0.05
2977,400,46,46,111,34,0,5,0,649.6,0.05
2978,69,9,9,24,7,0,0,1,59.6,0.05
2979,167,17,17,48,11,0,8,1,157.5,0.05
2980,86,2,2,6,2,0,3,1,-41.6,0.05
